main_topic;cloze_test;translation;hint;extra
Verb decir Subjuntivo Imp. (3. Sg. - Vergleich);Ella sonrió como si no {{c1::dijera}} nada malo.;Sie lächelte, als ob sie nichts Schlechtes sagen würde.;Bilde die 3. Person Singular von decir im Subjuntivo Imperfekt.;"Como si" ist der direkte Auslöser für den Subjuntivo Imperfekt.
Verb decir Subjuntivo Imp. (1. Pl. - Hypothese);Si nosotros {{c1::dijéramos}} la verdad, ganaríamos.;Wenn wir die Wahrheit sagen würden, würden wir gewinnen.;Bilde die 1. Person Plural von decir im Subjuntivo Imperfekt. Achtung auf den Akzent!;Die 1. Person Plural (nosotros) trägt im Subjuntivo Imperfekt IMMER einen geschriebenen Akzent auf dem e (dijéramos).
Verb decir Subjuntivo Imp. (1. Pl. - Wunsch Vergangenheit);Ellos querían que nosotros {{c1::dijéramos}} que sí.;Sie wollten, dass wir Ja sagen (sagten).;Bilde die 1. Person Plural von decir im Subjuntivo Imperfekt mit Akzent.;Querían (sie wollten) ist das auslösende Vergangenheitsverb.
Verb decir Subjuntivo Imp. (1. Pl. - Unpersönlich Verg.);Era vital que nosotros {{c1::dijéramos}} que era bueno.;Es war lebenswichtig, dass wir sagten, es sei gut.;Bilde die 1. Person Plural von decir im Subjuntivo Imperfekt mit Akzent.;Era vital que verlangt im Nebensatz den Subjuntivo.
Verb decir Subjuntivo Imp. (1. Pl. - Negation Verg.);No era verdad que nosotros {{c1::dijéramos}} cosas malas.;Es war nicht wahr, dass wir schlechte Dinge sagten.;Bilde die 1. Person Plural von decir im Subjuntivo Imperfekt mit Akzent.;Verneinte Fakten in der Vergangenheit (no era verdad que) ziehen den Subjuntivo Imperfekt nach sich.
Verb decir Subjuntivo Imp. (1. Pl. - Emotion Vergangenheit);Nos dio pena que nosotros {{c1::dijéramos}} el secreto.;Es tat uns leid, dass wir das Geheimnis sagten (verrieten).;Bilde die 1. Person Plural von decir im Subjuntivo Imperfekt mit Akzent.;Nos dio pena (Indefinido) ist der emotionale Auslöser in der Vergangenheit.
Verb decir Subjuntivo Imp. (2. Pl. - Hypothese);Si vosotros {{c1::dijerais}} la hora, iríamos ya.;Wenn ihr die Uhrzeit sagen würdet, würden wir schon gehen.;Bilde die 2. Person Plural von decir im Subjuntivo Imperfekt. Kein Akzent!;Die Form dijerais der 2. Person Plural hat im Gegensatz zur nosotros-Form keinen Akzent.
Verb decir Subjuntivo Imp. (2. Pl. - Wunsch Vergangenheit);Mi deseo era que vosotros {{c1::dijerais}} la verdad.;Mein Wunsch war, dass ihr die Wahrheit sagt (sagtet).;Bilde die 2. Person Plural von decir im Subjuntivo Imperfekt.;Der Wunsch in der Vergangenheit (mi deseo era que) steuert das Satzgefüge.
Verb decir Subjuntivo Imp. (2. Pl. - Unpersönlich Verg.);Era increíble que vosotras {{c1::dijerais}} mentiras.;Es war unglaublich, dass ihr Lügen erzähltet.;Bilde die 2. Person Plural von decir für eine rein weibliche Gruppe im Subjuntivo Imperfekt.;Ausdrücke der Überraschung (era increíble que) lösen den Subjuntivo aus.
Verb decir Subjuntivo Imp. (2. Pl. - Verbot Vergangenheit);No permitió que vosotros me {{c1::dijerais}} el total.;Er erlaubte nicht, dass ihr mir den Gesamtpreis sagtet.;Bilde die 2. Person Plural von decir im Subjuntivo Imperfekt.;No permitió (er erlaubte nicht) verbietet die Aktion und verlangt den Subjuntivo.
Verb decir Subjuntivo Imp. (2. Pl. - Zweifel Vergangenheit);No parecía que vosotros {{c1::dijerais}} qué pensabais.;Es schien nicht, dass ihr sagtet, was ihr dachtet.;Bilde die 2. Person Plural von decir im Subjuntivo Imperfekt.;No parecía que drückt eine Unsicherheit in der Vergangenheit aus.
Verb decir Subjuntivo Imp. (3. Pl. - Hypothese);Si ellos {{c1::dijeran}} que quieren cambios, ayudaría.;Wenn sie sagen würden, dass sie Änderungen wollen, würde ich helfen.;Bilde die 3. Person Plural von decir im Subjuntivo Imperfekt. Achtung: -eran!;Kombination aus Si + Subjuntivo Imperfekt und Condicional Simple (ayudaría).
Verb decir Subjuntivo Imp. (3. Pl. - Wunsch Vergangenheit);El director prefería que ellos {{c1::dijeran}} cosas buenas.;Der Direktor bevorzugte, dass sie gute Dinge sagten.;Bilde die 3. Person Plural von decir im Subjuntivo Imperfekt.;Prefería (bevorzugte) zieht den Subjuntivo nach sich.
Verb decir Subjuntivo Imp. (3. Pl. - Unpersönlich Verg.);Era lógico que los empleados {{c1::dijeran}} la verdad.;Es war logisch, dass die Angestellten die Wahrheit sagten.;Bilde die 3. Person Plural von decir im Subjuntivo Imperfekt.;Era lógico que leitet eine logische Schlussfolgerung in der Vergangenheit ein.
Verb decir Subjuntivo Imp. (3. Pl. - Bedingung);Necesitaba testigos que le {{c1::dijeran}} todo al director.;Ich brauchte Zeugen, die dem Leiter alles sagten.;Bilde die 3. Person Plural von decir im Subjuntivo Imperfekt.;Suche nach unbestimmten Profilen in der Vergangenheit.
Verb decir Subjuntivo Imp. (3. Pl. - Negation Vergangenheit);No creo que ellas {{c1::dijeran}} nada de la fiesta.;Ich glaubte nicht, dass sie etwas von dem Fest sagten.;Bilde die 3. Person Plural von decir für eine weibliche Gruppe im Subjuntivo Imperfekt.;No creía que erzwingt in der Vergangenheit den Subjuntivo Imperfekt.

