main_topic;cloze_test;translation;hint;extra
Verb saber Subjuntivo Imp. (3. Sg. - Möglichkeit Verg.);Era posible que nadie {{c1::supiera}} la fecha.;Es war möglich, dass niemand das Datum wusste.;Bilde die 3. Person Singular von saber im Subjuntivo Imperfekt.;Era posible que drückt eine vergangene Möglichkeit aus.
Verb saber Subjuntivo Imp. (3. Sg. - Vergleich);Ella sonrió como si {{c1::supiera}} toda la verdad.;Sie lächelte, als ob sie die ganze Wahrheit wüsste.;Bilde die 3. Person Singular von saber im Subjuntivo Imperfekt.;"Como si" ist der direkte Auslöser für den Subjuntivo Imperfekt.
Verb saber Subjuntivo Imp. (1. Pl. - Hypothese);Si nosotros {{c1::supiéramos}} cambiar de plan, lo haríamos.;Wenn wir wüssten, wie man den Plan wechselt, würden wir es tun.;Bilde die 1. Person Plural von saber im Subjuntivo Imperfekt. Achtung auf den Akzent!;Die 1. Person Plural (nosotros) trägt im Subjuntivo Imperfekt IMMER einen geschriebenen Akzent auf dem e (supiéramos).
Verb saber Subjuntivo Imp. (1. Pl. - Wunsch Vergangenheit);Ellos querían que nosotros {{c1::supiéramos}} la fecha.;Sie wollten, dass wir das Datum wissen (wüssten).;Bilde die 1. Person Plural von saber im Subjuntivo Imperfekt mit Akzent.;Querían (sie wollten) ist das auslösende Vergangenheitsverb.
Verb saber Subjuntivo Imp. (1. Pl. - Unpersönlich Verg.);Era vital que nosotros {{c1::supiéramos}} hablar en público.;Es war lebenswichtig, dass wir in der Öffentlichkeit sprechen konnten.;Bilde die 1. Person Plural von saber im Subjuntivo Imperfekt mit Akzent.;Era vital que verlangt im Nebensatz den Subjuntivo.
Verb saber Subjuntivo Imp. (1. Pl. - Negation Verg.);No era verdad que nosotros {{c1::supiéramos}} el total.;Es war nicht wahr, dass wir den Gesamtbetrag wussten.;Bilde die 1. Person Plural von saber im Subjuntivo Imperfekt mit Akzent.;Verneinte Fakten in der Vergangenheit (no era verdad que) ziehen den Subjuntivo Imperfekt nach sich.
Verb saber Subjuntivo Imp. (1. Pl. - Emotion Vergangenheit);Nos dio pena que no {{c1::supiéramos}} la respuesta.;Es tat uns leid, dass wir die Antwort nicht wussten.;Bilde die 1. Person Plural von saber im Subjuntivo Imperfekt mit Akzent.;Nos dio pena (Indefinido) ist der emotionale Auslöser in der Vergangenheit.
Verb saber Subjuntivo Imp. (2. Pl. - Hypothese);Si vosotros {{c1::supierais}} los detalles, firmaríais.;Wenn ihr die Details wüsstet, würdet ihr unterschreiben.;Bilde die 2. Person Plural von saber im Subjuntivo Imperfekt. Kein Akzent!;Die Form supierais der 2. Person Plural hat im Gegensatz zur nosotros-Form keinen Akzent.
Verb saber Subjuntivo Imp. (2. Pl. - Wunsch Vergangenheit);Mi deseo era que vosotros {{c1::supierais}} la verdad.;Mein Wunsch war, dass ihr die Wahrheit wisst (wüsstet).;Bilde die 2. Person Plural von saber im Subjuntivo Imperfekt.;Der Wunsch in der Vergangenheit (mi deseo era que) steuert das Satzgefüge.
Verb saber Subjuntivo Imp. (2. Pl. - Unpersönlich Verg.);Era increíble que vosotros no {{c1::supierais}} el secreto.;Es war unglaublich, dass ihr das Geheimnis nicht wusstet.;Bilde die 2. Person Plural von saber im Subjuntivo Imperfekt.;Ausdrücke der Überraschung (era increíble que) lösen den Subjuntivo aus.
Verb saber Subjuntivo Imp. (2. Pl. - Verbot Vergangenheit);No permitió que vosotras {{c1::supierais}} los cambios.;Er erlaubte nicht, dass ihr die Veränderungen wisst (erfahrt).;Bilde die 2. Person Plural von saber für eine rein weibliche Gruppe.;No permitió (er erlaubte nicht) verbietet die Aktion und verlangt den Subjuntivo.
Verb saber Subjuntivo Imp. (2. Pl. - Zweifel Vergangenheit);No parecía que vosotros {{c1::supierais}} el camino.;Es schien nicht, dass ihr den Weg wüsstet.;Bilde die 2. Person Plural von saber im Subjuntivo Imperfekt.;No parecía que drückt eine Unsicherheit in der Vergangenheit aus.
Verb saber Subjuntivo Imp. (3. Pl. - Hypothese);Si ellos {{c1::supieran}} el plan, no vendrían.;Wenn sie den Plan wüssten, würden sie nicht kommen.;Bilde die 3. Person Plural von saber im Subjuntivo Imperfekt.;Kombination aus Si + Subjuntivo Imperfekt und Condicional Simple (vendrían).
Verb saber Subjuntivo Imp. (3. Pl. - Wunsch Vergangenheit);El director prefería que ellos {{c1::supieran}} las normas.;Der Direktor bevorzugte, dass sie die Regeln wüssten.;Bilde die 3. Person Plural von saber im Subjuntivo Imperfekt.;Prefería (bevorzugte) zieht den Subjuntivo nach sich.
Verb saber Subjuntivo Imp. (3. Pl. - Unpersönlich Verg.);Era lógico que los empleados {{c1::supieran}} el total.;Es war logisch, dass die Angestellten den Gesamtbetrag wussten.;Bilde die 3. Person Plural von saber im Subjuntivo Imperfekt.;Era lógico que leitet eine logische Schlussfolgerung in der Vergangenheit ein.
Verb saber Subjuntivo Imp. (3. Pl. - Fähigkeit/Suche);Necesitaba socios que {{c1::supieran}} hacer el proyecto.;Ich brauchte Partner, die das Projekt machen konnten (wüssten wie).;Bilde die 3. Person Plural von saber im Subjuntivo Imperfekt.;Suche nach unbestimmten Profilen in der Vergangenheit.
Verb saber Subjuntivo Imp. (3. Pl. - Negation Vergangenheit);No creía que las niñas {{c1::supieran}} el secreto.;Ich glaubte nicht, dass die Mädchen das Geheimnis wüssten.;Bilde die 3. Person Plural von saber für ein weibliches Plural-Subjekt im Subjuntivo Imperfekt.;No creía que erzwingt in der Vergangenheit den Subjuntivo Imperfekt.
