main_topic;cloze_test;translation;hint;extra
Verb dar Subjuntivo Imp. (2. Sg. - Wunsch Vergangenheit);Yo esperaba que tú me {{c1::dieras}} la razón en todo.;Ich hoffte, dass du mir in allem recht gibst (geben würdest).;Bilde die 2. Person Singular von dar im Subjuntivo Imperfekt.;Esperaba (ich hoffte) steuert den Subjuntivo Imperfekt bei Subjektwechsel.
Verb dar Subjuntivo Imp. (2. Sg. - Aufforderung Verg.);Te pedí que le {{c1::dieras}} un abrazo a la cumpleañera.;Ich bat dich, dass du das Geburtstagskind umarmst (umarmen würdest).;Bilde die 2. Person Singular von dar im Subjuntivo Imperfekt.;Pedí (ich bat / Indefinido) verlangt den Subjuntivo Imperfekt im folgenden Satzgefüge.
Verb dar Subjuntivo Imp. (2. Sg. - Zweifel Vergangenheit);Dudaba que tú le {{c1::dieras}} el documento al director.;Ich bezweifelte, dass du dem Leiter das Dokument geben würdest.;Bilde die 2. Person Singular von dar im Subjuntivo Imperfekt.;Zweifel in der Vergangenheit (dudaba que) fordern zwingend diese Zeitform.
Verb dar Subjuntivo Imp. (2. Sg. - Negation Vergangenheit);No creía que tú te {{c1::dieras}} cuenta de eso.;Ich glaubte nicht, dass du das bemerken würdest.;Bilde die 2. Person Singular von dar für das reflexive Bemerken (darse cuenta) im Subjuntivo Imperfekt.;Die verneinte Meinung in der Vergangenheit (no creía que) löst den Subjuntivo Imperfekt aus.
Verb dar Subjuntivo Imp. (3. Sg. - Wunsch Vergangenheit);Ojalá el mapa {{c1::diera}} la dirección correcta ayer.;Hoffentlich zeigte (gab) die Karte gestern die richtige Adresse an.;Bilde die 3. Person Singular von dar im Subjuntivo Imperfekt.;Das Wort ojalá wird in der Vergangenheit von der Imperfekt-Form gefolgt.
Verb dar Subjuntivo Imp. (3. Sg. - Unpersönlich Verg.);Era mejor que el sol {{c1::diera}} más luz el domingo.;Es war besser, dass die Sonne am Sonntag mehr Licht gab (geben würde).;Bilde die 3. Person Singular von dar im Subjuntivo Imperfekt.;Era mejor que leitet eine Bewertung über eine vergangene Situation ein.
Verb dar Subjuntivo Imp. (3. Sg. - Peinlich sein);Era triste que a ella le {{c1::diera}} vergüenza hablar.;Es war traurig, dass es ihr peinlich war (sie beschämte) zu sprechen.;Bilde die 3. Person Singular von dar im Subjuntivo Imperfekt.;"Dar vergüenza" richtet sich nach dem Infinitiv "hablar" (Singular). Vergüenza trägt das Trema (ü).
Verb dar Subjuntivo Imp. (3. Sg. - Richtung/Suche);Buscaba un profesor que {{c1::diera}} clases de música.;Ich suchte einen Lehrer, der Musikstunden gab (geben würde).;Bilde die 3. Person Singular von dar im Subjuntivo Imperfekt.;Die vergangene Suche nach einem unbestimmten Objekt mit bestimmten Merkmalen erfordert diese Form.
Verb dar Subjuntivo Imp. (3. Sg. - Vergleich);Él gastaba dinero como si le {{c1::diera}} igual el total.;Er gab Geld aus, als ob ihm der Gesamtbetrag völlig egal wäre.;Bilde die 3. Person Singular von dar für den Ausdruck "egal sein" (dar igual) im Subjuntivo Imperfekt.;"Como si" ist der direkte Auslöser für den Subjuntivo Imperfekt.
Verb dar Subjuntivo Imp. (1. Pl. - Hypothese);Si nosotros {{c1::diéramos}} las gracias, todo cambiaría.;Wenn wir uns bedanken (Danke geben) würden, würde sich alles ändern.;Bilde die 1. Person Plural von dar im Subjuntivo Imperfekt. Achtung auf den Akzent!;Die 1. Person Plural (nosotros) trägt im Subjuntivo Imperfekt IMMER einen geschriebenen Akzent auf dem e (diéramos).
Verb dar Subjuntivo Imp. (1. Pl. - Wunsch Vergangenheit);Ellos querían que nosotros {{c1::diéramos}} los informes.;Sie wollten, dass wir die Berichte übergeben (geben/gäben).;Bilde die 1. Person Plural von dar im Subjuntivo Imperfekt mit Akzent.;Querían (sie wollten) ist das auslösende Vergangenheitsverb.
Verb dar Subjuntivo Imp. (1. Pl. - Unpersönlich Verg.);Era vital que nosotros {{c1::diéramos}} un paseo juntos.;Es war lebenswichtig, dass wir zusammen spazieren gingen (gehen würden).;Bilde die 1. Person Plural von dar im Subjuntivo Imperfekt mit Akzent.;Era vital que verlangt im Nebensatz den Subjuntivo.
Verb dar Subjuntivo Imp. (1. Pl. - Negation Verg.);No era verdad que nosotras nicht {{c1::diéramos}} un abrazo.;Es war nicht wahr, dass wir keine Umarmung gaben.;Bilde die 1. Person Plural von dar für das reflexive Umarmen für eine Frauengruppe im Subjuntivo Imperfekt mit Akzent.;Verneinte Fakten in der Vergangenheit (no era verdad que) ziehen den Subjuntivo Imperfekt nach sich.
Verb dar Subjuntivo Imp. (1. Pl. - Emotion Vergangenheit);Nos dio alegría que nosotros nos {{c1::diéramos}} cuenta.;Es freute uns, dass wir es bemerkten (uns Rechnung gaben).;Bilde die 1. Person Plural von dar für das reflexive Bemerken (darse cuenta) im Subjuntivo Imperfekt mit Akzent.;Nos dio alegría (Indefinido) ist der emotionale Auslöser in der Vergangenheit.
Verb dar Subjuntivo Imp. (2. Pl. - Hypothese);Si vosotros {{c1::dierais}} comida al niño, no lloraría.;Wenn ihr dem Kind Essen geben würdet, würde es nicht weinen.;Bilde die 2. Person Plural von dar im Subjuntivo Imperfekt. Kein Akzent!;Die Form dierais der 2. Person Plural hat im Gegensatz zur nosotros-Form keinen Akzent.
Verb dar Subjuntivo Imp. (2. Pl. - Wunsch Vergangenheit);Mi deseo era que vosotros me {{c1::dierais}} la razón.;Mein Wunsch war, dass ihr mir recht gebt (geben würdet).;Bilde die 2. Person Plural von dar (ihr gäbt recht) im Subjuntivo Imperfekt.;Der Wunsch in der Vergangenheit (mi deseo era que) steuert das Satzgefüge.
Verb dar Subjuntivo Imp. (2. Pl. - Unpersönlich Verg.);Era increíble que vosotras nicht {{c1::dierais}} las gracias.;Es war unglaublich, dass ihr euch nicht bedanktet (Danke gäbt).;Bilde die 2. Person Plural von dar für eine rein weibliche Gruppe im Subjuntivo Imperfekt.;Ausdrücke der Überraschung (era increíble que) lösen den Subjuntivo aus.
Verb dar Subjuntivo Imp. (2. Pl. - Verbot Vergangenheit);No permití que vosotros os {{c1::dierais}} cuenta de esto.;Ich erlaubte nicht, dass ihr das bemerkt.;Bilde die 2. Person Plural von dar für das reflexive Bemerken mit dem Pronomen os im Subjuntivo Imperfekt.;No permitió (er erlaubte nicht) verbietet die Aktion und verlangt den Subjuntivo.
Verb dar Subjuntivo Imp. (2. Pl. - Ekeln);Era probable que a vosotros os {{c1::diera}} asco el plato.;Es war wahrscheinlich, dass euch das Gericht anekelte (Ekel gab).;Bilde die 3. Person Singular von dar, da "el plato" das Subjekt des Satzes ist!;Achtung: Das Verb richtet sich nach dem Auslöser (el plato = Singular), daher steht hier diera ohne Pluralendung!
Verb dar Subjuntivo Imp. (3. Pl. - Wunsch Vergangenheit);El director prefería que ellos {{c1::dieran}} el contrato.;Der Direktor bevorzugte, dass sie den Vertrag aushändigen (geben/gäben).;Bilde die 3. Person Plural von dar (sie gäben) im Subjuntivo Imperfekt.;Prefería (bevorzugte) zieht den Subjuntivo nach sich.
Verb dar Subjuntivo Imp. (3. Pl. - Unpersönlich Verg.);Era lógico que esos chicos {{c1::dieran}} problemas.;Es war logisch, dass diese Jungs Probleme machten (bereiteten).;Bilde die 3. Person Plural von dar (sie gäben) im Subjuntivo Imperfekt.;Era lógico que leitet eine logische Schlussfolgerung in der Vergangenheit ein.
Verb dar Subjuntivo Imp. (3. Pl. - Emotion);Nos alegró que las nuevas empresas {{c1::dieran}} empleo.;Es freute uns, dass die neuen Unternehmen Arbeitsplätze boten.;Bilde die 3. Person Plural von dar im Subjuntivo Imperfekt.;Empleo (Arbeitsplatz/Beschäftigung) stammt aus dem Grundwortschatz.
Verb dar Subjuntivo Imp. (3. Pl. - Reflexiv);Era probable que ellos se {{c1::dieran}} cuenta de todo.;Es war wahrscheinlich, dass sie alles bemerkten.;Bilde die 3. Person Plural von dar für das reflexive Bemerken (darse cuenta) im Subjuntivo Imperfekt.;Suche nach unbestimmten Profilen in der Vergangenheit.
