main_topic;cloze_test;translation;hint;extra
Verb querer Subjuntivo Imp. (3. Sg. - Möglichkeit Verg.);Era posible que el niño {{c1::quisiera}} ir en bici.;Es war möglich, dass das Kind Fahrrad fahren wollte.;Bilde die 3. Person Singular von querer im Subjuntivo Imperfekt.;Era posible que drückt eine vergangene Wettermöglichkeit oder Wahrscheinlichkeit aus.
Verb querer Subjuntivo Imp. (3. Sg. - Zustand/Suche);Buscaba un socio que {{c1::quisiera}} hacer cambios.;Ich suchte einen Partner, der Veränderungen vornehmen wollte.;Bilde die 3. Person Singular von querer im Subjuntivo Imperfekt.;Die vergangene Suche nach einem unbestimmten Objekt mit bestimmten Merkmalen erfordert diese Form.
Verb querer Subjuntivo Imp. (3. Sg. - Vergleich);Ella sonrió como si lo {{c1::quisiera}} mucho.;Sie lächelte, als ob sie ihn sehr lieben würde.;Bilde die 3. Person Singular von querer im Subjuntivo Imperfekt.;"Como si" ist der direkte Auslöser für den Subjuntivo Imperfekt.
Verb querer Subjuntivo Imp. (1. Pl. - Hypothese);Si nosotros {{c1::quisiéramos}} ir, tendríamos tiempo.;Wenn wir gehen wollen würden, hätten wir Zeit.;Bilde die 1. Person Plural von querer im Subjuntivo Imperfekt. Achtung auf den Akzent!;Die 1. Person Plural (nosotros) trägt im Subjuntivo Imperfekt IMMER einen geschriebenen Akzent auf dem e (quisiéramos).
Verb querer Subjuntivo Imp. (1. Pl. - Wunsch Vergangenheit);Ellos querían que nosotros {{c1::quisiéramos}} viajar.;Sie wollten, dass wir reisen wollen (wollten).;Bilde die 1. Person Plural von querer im Subjuntivo Imperfekt mit Akzent.;Querían (sie wollten) ist das auslösende Vergangenheitsverb.
Verb querer Subjuntivo Imp. (1. Pl. - Unpersönlich Verg.);Era vital que nosotros {{c1::quisiéramos}} la paz.;Es war lebenswichtig, dass wir den Frieden wollten.;Bilde die 1. Person Plural von querer im Subjuntivo Imperfekt mit Akzent.;Era vital que verlangt im Nebensatz den Subjuntivo.
Verb querer Subjuntivo Imp. (1. Pl. - Negation Verg.);No era verdad que nosotros no {{c1::quisiéramos}} ir.;Es war nicht wahr, dass wir nicht gehen wollten.;Bilde die 1. Person Plural von querer im Subjuntivo Imperfekt mit Akzent.;Verneinte Fakten in der Vergangenheit (no era verdad que) ziehen den Subjuntivo Imperfekt nach sich.
Verb querer Subjuntivo Imp. (1. Pl. - Emotion Vergangenheit);Nos dio pena que nosotros no {{c1::quisiéramos}} ayudar.;Es tat uns leid, dass wir nicht helfen wollten.;Bilde die 1. Person Plural von querer im Subjuntivo Imperfekt mit Akzent.;Nos dio pena (Indefinido) ist der emotionale Auslöser in der Vergangenheit.
Verb querer Subjuntivo Imp. (2. Pl. - Hypothese);Si vosotros {{c1::quisierais}} un cambio, firmaríais.;Wenn ihr eine Veränderung wollen würdet, würdet ihr unterschreiben.;Bilde die 2. Person Plural von querer im Subjuntivo Imperfekt. Kein Akzent!;Die Form quisierais der 2. Person Plural hat im Gegensatz zur nosotros-Form keinen Akzent.
Verb querer Subjuntivo Imp. (2. Pl. - Wunsch Vergangenheit);Mi deseo era que vosotros {{c1::quisierais}} el proyecto.;Mein Wunsch war, dass ihr das Projekt machen wolltet.;Bilde die 2. Person Plural von querer im Subjuntivo Imperfekt.;Der Wunsch in der Vergangenheit (mi deseo era que) steuert das Satzgefüge.
Verb querer Subjuntivo Imp. (2. Pl. - Unpersönlich Verg.);Era increíble que vosotras nicht {{c1::quisierais}} la cena.;Es war unglaublich, dass ihr das Abendessen nicht wolltet.;Bilde die 2. Person Plural von querer für eine rein weibliche Gruppe im Subjuntivo Imperfekt.;Ausdrücke der Überraschung (era increíble que) lösen den Subjuntivo aus.
Verb querer Subjuntivo Imp. (2. Pl. - Verbot Vergangenheit);No permitió que vosotros me {{c1::quisierais}} hablar.;Er erlaubte nicht, dass ihr mit mir sprechen wolltet.;Bilde die 2. Person Plural von querer im Subjuntivo Imperfekt.;No permitió (er erlaubte nicht) verbietet die Aktion und verlangt den Subjuntivo.
Verb querer Subjuntivo Imp. (2. Pl. - Zweifel Vergangenheit);No parecía que vosotros {{c1::quisierais}} viajar juntos.;Es schien nicht, dass ihr zusammen reisen wolltet.;Bilde die 2. Person Plural von querer im Subjuntivo Imperfekt.;No parecía que drückt eine Unsicherheit in der Vergangenheit aus.
Verb querer Subjuntivo Imp. (3. Pl. - Hypothese);Si ellos {{c1::quisieran}} entrar al estadio, pagarían.;Wenn sie das Stadion betreten wollen würden, würden sie bezahlen.;Bilde die 3. Person Plural von querer im Subjuntivo Imperfekt.;Kombination aus Si + Subjuntivo Imperfekt und Condicional Simple (pagarían).
Verb querer Subjuntivo Imp. (3. Pl. - Wunsch Vergangenheit);El director prefería que ellos {{c1::quisieran}} el contrato.;Der Direktor bevorzugte, dass sie den Vertrag wollten.;Bilde die 3. Person Plural von querer im Subjuntivo Imperfekt.;Prefería (bevorzugte) zieht den Subjuntivo nach sich.
Verb querer Subjuntivo Imp. (3. Pl. - Unpersönlich Verg.);Era lógico que los empleados {{c1::quisieran}} la reunión.;Es war logisch, dass die Angestellten das Treffen wollten.;Bilde die 3. Person Plural von querer im Subjuntivo Imperfekt.;Era lógico que leitet eine logische Schlussfolgerung in der Vergangenheit ein.
Verb querer Subjuntivo Imp. (3. Pl. - Bedingung);Necesitaba socios que {{c1::quisieran}} invertir dinero.;Ich brauchte Partner, die Geld investieren wollten.;Bilde die 3. Person Plural von querer im Subjuntivo Imperfekt.;Suche nach unbestimmten Profilen in der Vergangenheit.
Verb querer Subjuntivo Imp. (3. Pl. - Negation Vergangenheit);No creía que las niñas {{c1::quisieran}} estar solas.;Ich glaubte nicht, dass die Mädchen alleine sein wollten.;Bilde die 3. Person Plural von querer für ein weibliches Plural-Subjekt im Subjuntivo Imperfekt.;No creía que erzwingt in der Vergangenheit den Subjuntivo Imperfekt.
