main_topic;cloze_test;translation;hint;extra
Verb deber Subjuntivo Imp. (3. Sg. - Unpersönlich allgemein);Era bueno que allí se {{c1::debiera}} pagar en efectivo.;Es war gut, dass man dort in bar bezahlen musste.;Bilde die unpersönliche Form mit se (man musste) im Subjuntivo Imperfekt.;"Se debiera + Infinitiv" drückt die unpersönliche Pflicht in der Vergangenheit aus.
Verb deber Subjuntivo Imp. (3. Sg. - Möglichkeit Verg.);Era posible que el tren {{c1::debiera}} ir hacia el norte.;Es war möglich, dass der Zug in Richtung Norden fahren musste.;Bilde die 3. Person Singular von deber im Subjuntivo Imperfekt.;Era posible que drückt eine vergangene Möglichkeit aus.
Verb deber Subjuntivo Imp. (3. Sg. - Vergleich);Él gastaba dinero como si {{c1::debiera}} una fortuna.;Er gab Geld aus, als ob er ein Vermögen schulden würde.;Bilde die 3. Person Singular von deber (er schuldete) im Subjuntivo Imperfekt.;"Como si" ist der direkte Auslöser für den Subjuntivo Imperfekt. Fortuna bedeutet Vermögen/Glück.
Verb deber Subjuntivo Imp. (1. Pl. - Hypothese);Si nosotros {{c1::debiéramos}} ir, estaríamos listos.;Wenn wir gehen müssten, wären wir bereit.;Bilde die 1. Person Plural von deber im Subjuntivo Imperfekt. Achtung auf den Akzent!;Die 1. Person Plural (nosotros) trägt im Subjuntivo Imperfekt IMMER einen geschriebenen Akzent auf dem e (debiéramos).
Verb deber Subjuntivo Imp. (1. Pl. - Wunsch Vergangenheit);Ellos querían que nosotros {{c1::debiéramos}} hacer la fiesta.;Sie wollten, dass wir das Fest machen müssen (müssten).;Bilde die 1. Person Plural von deber im Subjuntivo Imperfekt mit Akzent.;Querían (sie wollten) ist das auslösende Vergangenheitsverb.
Verb deber Subjuntivo Imp. (1. Pl. - Unpersönlich Verg.);Era vital que nosotros {{c1::debéramos}} buscar la solución.;Es war lebenswichtig, dass wir nach der Lösung suchen mussten.;Bilde die 1. Person Plural von deber im Subjuntivo Imperfekt mit Akzent.;Era vital que verlangt im Nebensatz den Subjuntivo.
Verb deber Subjuntivo Imp. (1. Pl. - Negation Verg.);No era verdad que nosotros {{c1::debiéramos}} tanto dinero.;Es war nicht wahr, dass wir so viel Geld schuldeten.;Bilde die 1. Person Plural von deber (wir schuldeten) im Subjuntivo Imperfekt mit Akzent.;Verneinte Fakten in der Vergangenheit (no era verdad que) ziehen den Subjuntivo Imperfekt nach sich.
Verb deber Subjuntivo Imp. (1. Pl. - Emotion Vergangenheit);Nos dio pena que nosotros {{c1::debiéramos}} estar de acuerdo.;Es tat uns leid, dass wir uns einig sein mussten (gezwungen waren).;Bilde die 1. Person Plural von deber im Subjuntivo Imperfekt mit Akzent.;Nos dio pena (Indefinido) ist der emotionale Auslöser in der Vergangenheit.
Verb deber Subjuntivo Imp. (2. Pl. - Hypothese);Si vosotros {{c1::debierais}} hacer el proyecto, firmaríais.;Wenn ihr das Projekt machen müsstet, würdet ihr unterschreiben.;Bilde die 2. Person Plural von deber im Subjuntivo Imperfekt. Kein Akzent!;Die Form debierais der 2. Person Plural hat im Gegensatz zur nosotros-Form keinen Akzent.
Verb deber Subjuntivo Imp. (2. Pl. - Wunsch Vergangenheit);Mi deseo era que vosotros {{c1::debierais}} ir al concierto.;Mein Wunsch war, dass ihr zum Konzert gehen müsstet.;Bilde die 2. Person Plural von deber im Subjuntivo Imperfekt.;Der Wunsch in der Vergangenheit (mi deseo era que) steuert das Satzgefüge.
Verb deber Subjuntivo Imp. (2. Pl. - Unpersönlich Verg.);Era increíble que vosotras {{c1::debierais}} hablar.;Es war unglaublich, dass ihr in der Öffentlichkeit sprechen musstet.;Bilde die 2. Person Plural von deber für eine rein weibliche Gruppe im Subjuntivo Imperfekt.;Ausdrücke der Überraschung (era increíble que) lösen den Subjuntivo aus.
Verb deber Subjuntivo Imp. (2. Pl. - Verbot Vergangenheit);No permitió que vosotros {{c1::debierais}} dinero al hotel.;Er erlaubte nicht, dass ihr dem Hotel Geld schuldetet.;Bilde die 2. Person Plural von deber (ihr schuldetet) im Subjuntivo Imperfekt.;No permitió (er erlaubte nicht) verbietet die Aktion und verlangt den Subjuntivo.
Verb deber Subjuntivo Imp. (2. Pl. - Zweifel Vergangenheit);No parecía que vosotros {{c1::debierais}} hacer un viaje.;Es schien nicht, dass ihr eine Reise machen müsstet.;Bilde die 2. Person Plural von deber im Subjuntivo Imperfekt.;No parecía que drückt eine Unsicherheit in der Vergangenheit aus.
Verb deber Subjuntivo Imp. (3. Pl. - Hypothese);Si ellos {{c1::debieran}} hacer la reunión, vendrían.;Wenn sie das Treffen abhalten müssten, würden sie kommen.;Bilde die 3. Person Plural von deber im Subjuntivo Imperfekt.;Kombination aus Si + Subjuntivo Imperfekt und Condicional Simple (vendrían).
Verb deber Subjuntivo Imp. (3. Pl. - Wunsch Vergangenheit);El director prefería que ellos {{c1::debieran}} entrar.;Der Direktor bevorzugte, dass sie das Büro betreten mussten (müssten).;Bilde die 3. Person Plural von deber im Subjuntivo Imperfekt.;Prefería (bevorzugte) zieht den Subjuntivo nach sich.
Verb deber Subjuntivo Imp. (3. Pl. - Unpersönlich Verg.);Era lógico que los empleados {{c1::debieran}} la verdad.;Es war logisch, dass die Angestellten die Wahrheit schuldeten (übertragen).;Bilde die 3. Person Plural von deber im Subjuntivo Imperfekt.;Era lógico que leitet eine logische Schlussfolgerung in der Vergangenheit ein.
Verb deber Subjuntivo Imp. (3. Pl. - Unpersönlich Plural);Era importante que se {{c1::debieran}} buscar los documentos.;Es war wichtig, dass die Dokumente gesucht werden mussten.;Bilde die unpersönliche Pluralform mit se (man musste) im Subjuntivo Imperfekt.;Da "los documentos" im Plural steht, wechselt auch das unpersönliche Verb im Subjuntivo Imperfekt zu se debieran.
Verb deber Subjuntivo Imp. (3. Pl. - Negation Vergangenheit);No creía que ellas {{c1::debieran}} estar en el hotel.;Ich glaubte nicht, dass sie im Hotel sein mussten (müssten).;Bilde die 3. Person Plural von deber für eine weibliche Gruppe im Subjuntivo Imperfekt.;No creía que erzwingt in der Vergangenheit den Subjuntivo Imperfekt.
