main_topic;cloze_test;translation;hint;extra
Verb ir Subjuntivo Imp. (3. Sg. - Zukunft Vergangenheit);Era posible que ella {{c1::fuera a}} hacer el viaje.;Es war möglich, dass sie die Reise machen würde.;Bilde die Struktur für er/sie wird ... tun (Zukunft in der Vergangenheit) im Subjuntivo Imperfekt.;Era posible que drückt eine vergangene Möglichkeit aus.
Verb ir Subjuntivo Imp. (3. Sg. - Richtung/Suche);Buscaba un autobús que {{c1::fuera}} al centro.;Ich suchte einen Bus, der ins Zentrum fuhr.;Bilde die 3. Person Singular von ir im Subjuntivo Imperfekt.;Die vergangene Suche nach einem unbestimmten Objekt mit bestimmten Merkmalen erfordert diese Form.
Verb ir Subjuntivo Imp. (3. Sg. - Vergleich);Él caminaba como si {{c1::fuera}} a una huelga.;Er ging (zu Fuß), als ob er zu einem Streik gehen würde.;Bilde die 3. Person Singular von ir im Subjuntivo Imperfekt.;"Como si" ist der direkte Auslöser für den Subjuntivo Imperfekt.
Verb ir Subjuntivo Imp. (1. Pl. - Hypothese);Si nosotros {{c1::fuéramos}} a la fiesta, nos divertiríamos.;Wenn wir zum Fest gehen würden, würden wir uns amüsieren.;Bilde die 1. Person Plural von ir im Subjuntivo Imperfekt. Achtung auf den Akzent!;Die 1. Person Plural (nosotros) trägt im Subjuntivo Imperfekt IMMER einen geschriebenen Akzent auf dem e (fuéramos).
Verb ir Subjuntivo Imp. (1. Pl. - Wunsch Vergangenheit);Ellos querían que nosotros {{c1::fuéramos}} al gimnasio.;Sie wollten, dass wir ins Fitnessstudio gehen (gingen).;Bilde die 1. Person Plural von ir im Subjuntivo Imperfekt mit Akzent.;Querían (sie wollten) ist das auslösende Vergangenheitsverb.
Verb ir Subjuntivo Imp. (1. Pl. - Unpersönlich Verg.);Era vital que nosotros {{c1::fuéramos}} en coche.;Es war lebenswichtig, dass wir mit dem Auto fuhren (fahren würden).;Bilde die 1. Person Plural von ir im Subjuntivo Imperfekt mit Akzent.;Era vital que verlangt im Nebensatz den Subjuntivo.
Verb ir Subjuntivo Imp. (1. Pl. - Negation Verg.);No era verdad que nosotros {{c1::fuéramos}} de viaje.;Es war nicht wahr, dass wir auf eine Reise fuhren (fahren würden).;Bilde die 1. Person Plural von ir im Subjuntivo Imperfekt mit Akzent.;Verneinte Fakten in der Vergangenheit (no era verdad que) ziehen den Subjuntivo Imperfekt nach sich.
Verb ir Subjuntivo Imp. (1. Pl. - Emotion Vergangenheit);Nos dio pena que {{c1::fuéramos}} tan tarde.;Es tat uns leid, dass wir so spät gingen (hätten gehen müssen).;Bilde die 1. Person Plural von ir im Subjuntivo Imperfekt mit Akzent.;Nos dio pena (es tat uns leid / Indefinido) ist der emotionale Auslöser in der Vergangenheit.
Verb ir Subjuntivo Imp. (2. Pl. - Hypothese);Si vosotros {{c1::fuerais}} en avión, ganaríais tiempo.;Wenn ihr mit dem Flugzeug fliegen würdet, würdet ihr Zeit gewinnen.;Bilde die 2. Person Plural von ir im Subjuntivo Imperfekt. Kein Akzent!;Die Form fuerais der 2. Person Plural hat im Gegensatz zur nosotros-Form keinen Akzent.
Verb ir Subjuntivo Imp. (2. Pl. - Wunsch Vergangenheit);Mi deseo era que vosotras {{c1::fuerais}} a pie.;Mein Wunsch war, dass ihr zu Fuß geht (gehen würdet).;Bilde die 2. Person Plural von ir für eine rein weibliche Gruppe im Subjuntivo Imperfekt.;Der Wunsch in der Vergangenheit (mi deseo era que) steuert das Satzgefüge.
Verb ir Subjuntivo Imp. (2. Pl. - Unpersönlich Verg.);Era increíble que vosotros {{c1::fuerais}} al concierto.;Es war unglaublich, dass ihr zum Konzert gegangen seid.;Bilde die 2. Person Plural von ir im Subjuntivo Imperfekt.;Ausdrücke der Überraschung (era increíble que) lösen den Subjuntivo aus.
Verb ir Subjuntivo Imp. (2. Pl. - Verbot Vergangenheit);No permití que vosotros {{c1::fuerais}} a su despacho.;Ich erlaubte nicht, dass ihr in sein Büro geht (gehen würdet).;Bilde die 2. Person Plural von ir im Subjuntivo Imperfekt.;No permitió (er erlaubte nicht) verbietet die Aktion und verlangt den Subjuntivo.
Verb ir Subjuntivo Imp. (2. Pl. - Zweifel Vergangenheit);No parecía que vosotros {{c1::fuerais}} al hotel.;Es schien nicht, dass ihr zum Hotel geht (gehen würdet).;Bilde die 2. Person Plural von ir im Subjuntivo Imperfekt.;No parecía que drückt eine Unsicherheit in der Vergangenheit aus.
Verb ir Subjuntivo Imp. (3. Pl. - Hypothese);Si ellos {{c1::fueran}} mañana, todo cambiaría.;Wenn sie morgen gehen würden, würde sich alles ändern.;Bilde die 3. Person Plural von ir im Subjuntivo Imperfekt.;Kombination aus Si + Subjuntivo Imperfekt und Condicional Simple (cambiaría).
Verb ir Subjuntivo Imp. (3. Pl. - Wunsch Vergangenheit);El director prefería que ellos {{c1::fueran}} al mercado.;Der Direktor bevorzugte, dass sie auf den Markt gehen (gingen).;Bilde die 3. Person Plural von ir im Subjuntivo Imperfekt.;Prefería (bevorzugte) zieht den Subjuntivo nach sich.
Verb ir Subjuntivo Imp. (3. Pl. - Unpersönlich Verg.);Era lógico que los empleados {{c1::fueran}} a la huelga.;Es war logisch, dass die Angestellten in den Streik traten (gingen).;Bilde die 3. Person Plural von ir im Subjuntivo Imperfekt.;Era lógico que leitet eine logische Schlussfolgerung in der Vergangenheit ein.
Verb ir Subjuntivo Imp. (3. Pl. - Zukunft Vergangenheit);Necesitaba socios que {{c1::fueran a}} hacer cambios.;Ich brauchte Partner, die Veränderungen vornehmen würden (Zukunft in der Vergangenheit).;Bilde die Struktur für sie werden ... tun (Zukunft in der Vergangenheit) im Subjuntivo Imperfekt.;Suche nach unbestimmten Profilen in der Vergangenheit.
Verb ir Subjuntivo Imp. (3. Pl. - Negation Vergangenheit);No creía que esos chicos {{c1::fueran}} al centro.;Ich glaubte nicht, dass diese Jungs ins Zentrum gehen (gehen würden).;Bilde die 3. Person Plural von ir im Subjuntivo Imperfekt.;No creía que (ich glaubte nicht, dass) erzwingt in der Vergangenheit den Subjuntivo Imperfekt.
