main_topic;cloze_test;translation;hint;extra
Verb tener Subjuntivo Imp. (1. Pl. - Unpersönlich Verg.);Era vital que nosotros {{c1::tuviéramos}} libertad.;Es war lebenswichtig, dass wir Freiheit hatten.;Bilde die 1. Person Plural von tener im Subjuntivo Imperfekt mit Akzent.;Era vital que verlangt im Nebensatz den Subjuntivo.
Verb tener Subjuntivo Imp. (1. Pl. - Negation Verg.);No era verdad que nosotros {{c1::tuviéramos}} deudas.;Es war nicht wahr, dass wir Schulden hatten.;Bilde die 1. Person Plural von tener im Subjuntivo Imperfekt mit Akzent.;Verneinte Fakten in der Vergangenheit (no era verdad que) ziehen den Subjuntivo Imperfekt nach sich.
Verb tener Subjuntivo Imp. (1. Pl. - Emotion Vergangenheit);Nos dio pena que {{c1::tuviéramos}} tan poco tiempo.;Es tat uns leid, dass wir so wenig Zeit hatten.;Bilde die 1. Person Plural von tener im Subjuntivo Imperfekt mit Akzent.;Nos dio pena (es tat uns leid / Indefinido) ist der emotionale Auslöser in der Vergangenheit.
Verb tener Subjuntivo Imp. (2. Pl. - Hypothese);Si vosotros {{c1::tuvierais}} ganas, iríamos juntos.;Wenn ihr Lust hättet, würden wir zusammen gehen.;Bilde die 2. Person Plural von tener im Subjuntivo Imperfekt. Kein Akzent!;Die Form tuvierais der 2. Person Plural hat im Gegensatz zur nosotros-Form keinen Akzent.
Verb tener Subjuntivo Imp. (2. Pl. - Wunsch Vergangenheit);Mi deseo era que vosotros {{c1::tuvierais}} suerte.;Mein Wunsch war, dass ihr Glück habt (hättet).;Bilde die 2. Person Plural von tener im Subjuntivo Imperfekt.;Der Wunsch in der Vergangenheit (mi deseo era que) steuert das Satzgefüge.
Verb tener Subjuntivo Imp. (2. Pl. - Unpersönlich Verg.);Era increíble que vosotros {{c1::tuvierais}} hambre.;Es war unglaublich, dass ihr Hunger hattet.;Bilde die 2. Person Plural von tener im Subjuntivo Imperfekt.;Ausdrücke der Überraschung (era increíble que) lösen den Subjuntivo aus.
Verb tener Subjuntivo Imp. (2. Pl. - Verbot Vergangenheit);No permití que vosotras {{c1::tuvierais}} problemas.;Ich erlaubte nicht, dass ihr Probleme hattet.;Bilde die 2. Person Plural von tener für eine rein weibliche Gruppe.;No permití (ich erlaubte nicht) verbietet die Aktion und verlangt den Subjuntivo.
Verb tener Subjuntivo Imp. (2. Pl. - Zweifel Vergangenheit);No parecía que vosotros {{c1::tuvierais}} la culpa.;Es schien nicht, dass ihr die Schuld hättet.;Bilde die 2. Person Plural von tener im Subjuntivo Imperfekt.;No parecía que drückt eine Unsicherheit in der Vergangenheit aus.
Verb tener Subjuntivo Imp. (3. Pl. - Hypothese);Si ellos {{c1::tuvieran}} paciencia, aprenderían más.;Wenn sie Geduld hätten, würden sie mehr lernen.;Bilde die 3. Person Plural von tener im Subjuntivo Imperfekt.;Kombination aus Si + Subjuntivo Imperfekt und Condicional Simple (aprenderían).
Verb tener Subjuntivo Imp. (3. Pl. - Wunsch Vergangenheit);El director prefería que ellos {{c1::tuvieran}} el contrato.;Der Direktor bevorzugte, dass sie den Vertrag hätten.;Bilde die 3. Person Plural von tener im Subjuntivo Imperfekt.;Prefería (bevorzugte) zieht den Subjuntivo nach sich.
Verb tener Subjuntivo Imp. (3. Pl. - Unpersönlich Verg.);Era lógico que las tiendas {{c1::tuvieran}} clientes.;Es war logisch, dass die Geschäfte Kunden hatten.;Bilde die 3. Person Plural von tener im Subjuntivo Imperfekt.;Era lógico que leitet eine logische Schlussfolgerung in der Vergangenheit ein.
Verb tener Subjuntivo Imp. (3. Pl. - Zustand/Suche);Necesitaba socios que {{c1::tuvieran}} mucho dinero.;Ich brauchte Partner, die viel Geld hatten.;Bilde die 3. Person Plural von tener im Subjuntivo Imperfekt.;Socio bedeutet Partner, Teilhaber oder Mitglied.
Verb tener Subjuntivo Imp. (3. Pl. - Negation Vergangenheit);No creo que esos chicos {{c1::tuvieran}} razón.;Ich glaube nicht, dass diese Jungs recht hatten.;Bilde die 3. Person Plural von tener im Subjuntivo Imperfekt.;No creía que (ich glaubte nicht, dass) erzwingt in der Vergangenheit den Subjuntivo Imperfekt.
