main_topic;cloze_test;translation;hint;extra
Verb ser Subjuntivo Imp. (1. Sg. - Wunsch Vergangenheit);Mi padre quería que yo {{c1::fuera}} médico.;Mein Vater wollte, dass ich Arzt werde (bin).;Bilde die 1. Person Singular von ser im Subjuntivo Imperfekt.;Da das Hauptverb in der Vergangenheit steht (quería), muss auch der Subjuntivo in die Vergangenheit rutschen.
Verb ser Subjuntivo Imp. (1. Sg. - Unpersönlich Verg.);Era necesario que yo {{c1::fuera}} sincero.;Es war notwendig, dass ich ehrlich war.;Bilde die 1. Person Singular von ser im Subjuntivo Imperfekt.;Unpersönliche Ausdrücke in der Vergangenheit (era necesario que) verlangen diese Zeitform.
Verb ser Subjuntivo Imp. (1. Sg. - Vergleich);Él me miró como si yo {{c1::fuera}} un extraño.;Er sah mich an, als ob ich ein Fremder wäre.;Bilde die 1. Person Singular von ser im Subjuntivo Imperfekt.;Die Konjunktion "como si" (als ob) verlangt im Spanischen immer den Subjuntivo Imperfekt.
Verb ser Subjuntivo Imp. (1. Sg. - Gefühl Vergangenheit);Me alegraba de que yo {{c1::fuera}} el elegido.;Ich freute mich darüber, dass ich der Auserwählte war.;Bilde die 1. Person Singular von ser im Subjuntivo Imperfekt.;Gefühle in der Vergangenheit (me alegraba de que) lösen diesen Subjuntivo aus.
Verb ser Subjuntivo Imp. (2. Sg. - Hypothese);Si tú {{c1::fueras}} más alto, jugarías al baloncesto.;Wenn du größer wärst, würdest du Basketball spielen.;Bilde die 2. Person Singular von ser im Subjuntivo Imperfekt.;Kombination aus Si + Subjuntivo Imperfekt und Condicional Simple im Hauptsatz.
Verb ser Subjuntivo Imp. (2. Sg. - Wunsch Vergangenheit);El jefe esperaba que tú {{c1::fueras}} el líder.;Der Chef hoffte, dass du der Anführer bist (wirst).;Bilde die 2. Person Singular von ser im Subjuntivo Imperfekt.;Esperaba (hoffte) zieht den Subjuntivo Imperfekt nach sich.
Verb ser Subjuntivo Imp. (2. Sg. - Aufforderung Verg.);Te pedí que {{c1::fueras}} muy prudente.;Ich bat dich, dass du sehr vorsichtig bist (seist).;Bilde die 2. Person Singular von ser im Subjuntivo Imperfekt.;Pedí ist das Indefinido von pedir (bitten) und fordert den Subjuntivo Imperfekt im Nebensatz.
Verb ser Subjuntivo Imp. (2. Sg. - Zweifel Vergangenheit);Dudaba que tú {{c1::fueras}} el responsable.;Ich bezweifelte, dass du der Verantwortliche warst.;Bilde die 2. Person Singular von ser im Subjuntivo Imperfekt.;Zweifel in der Vergangenheit (dudaba que) verlangen diese Form.
Verb ser Subjuntivo Imp. (2. Sg. - Negation Vergangenheit);No creía que tú {{c1::fueras}} capaz de eso.;Ich glaubte nicht, dass du dazu fähig wärst.;Bilde die 2. Person Singular von ser im Subjuntivo Imperfekt.;Die verneinte Meinung in der Vergangenheit (no creía que) steuert den Subjuntivo Imperfekt.
Verb ser Subjuntivo Imp. (3. Sg. - Hypothese);Si el examen {{c1::fuera}} hoy, no aprobaría.;Wenn die Prüfung heute wäre, würde ich nicht bestehen.;Bilde die 3. Person Singular von ser im Subjuntivo Imperfekt.;Aprobar bedeutet eine Prüfung bestehen oder zulassen.
Verb ser Subjuntivo Imp. (3. Sg. - Unpersönlich Verg.);Era mejor que la reunión {{c1::fuera}} corta.;Es war besser, dass das Treffen kurz war.;Bilde die 3. Person Singular von ser im Subjuntivo Imperfekt.;Era mejor que drückt eine vergangene Bewertung aus.
Verb ser Subjuntivo Imp. (3. Sg. - Bedingung Vergangenheit);Buscaba un coche que {{c1::fuera}} barato.;Ich suchte ein Auto, das billig war (wäre).;Bilde die 3. Person Singular von ser im Subjuntivo Imperfekt.;Die vergangene Suche nach etwas Unbestimmtem verlangt den Subjuntivo Imperfekt.
Verb ser Subjuntivo Imp. (3. Sg. - Möglichkeit Verg.);Era posible que el concierto {{c1::fuera}} allí.;Es war möglich, dass das Konzert dort stattfand.;Bilde die 3. Person Singular von ser im Subjuntivo Imperfekt.;Era posible que drückt eine vergangene Möglichkeit aus.
Verb ser Subjuntivo Imp. (3. Sg. - Vergleich);Gastaba dinero wie wenn er Millionär {{c1::fuera}}.;Er gab Geld aus, als ob er Millionär wäre.;Bilde die 3. Person Singular von ser im Subjuntivo Imperfekt.;Como si (als ob) ist der direkte Auslöser für diese Grammatikform.
Verb ser Subjuntivo Imp. (1. Pl. - Hypothese);Si nosotros {{c1::fuéramos}} libres, viajaríamos más.;Wenn wir frei wären, würden wir mehr reisen.;Bilde die 1. Person Plural von ser im Subjuntivo Imperfekt. Achtung auf den Akzent!;Die 1. Person Plural (nosotros) hat im Subjuntivo Imperfekt IMMER einen Akzent vor der Endung -ramos.
Verb ser Subjuntivo Imp. (1. Pl. - Wunsch Vergangenheit);Ellos querían que nosotros {{c1::fuéramos}} socios.;Sie wollten, dass wir Partner werden (sind).;Bilde die 1. Person Plural von ser im Subjuntivo Imperfekt mit Akzent.;Querían (sie wollten) ist der Vergangenheits-Auslöser.
Verb ser Subjuntivo Imp. (1. Pl. - Unpersönlich Verg.);Era vital que nosotros {{c1::fuéramos}} unidos.;Es war lebenswichtig, dass wir eng verbunden waren.;Bilde die 1. Person Plural von ser im Subjuntivo Imperfekt mit Akzent.;Era vital que verlangt als starker Ausdruck den Subjuntivo.
Verb ser Subjuntivo Imp. (1. Pl. - Negation Verg.);No era verdad que nosotros {{c1::fuéramos}} ricos.;Es war nicht wahr, dass wir reich waren.;Bilde die 1. Person Plural von ser im Subjuntivo Imperfekt mit Akzent.;Verneinte Tatsachen in der Vergangenheit (no era verdad que) fordern den Subjuntivo Imperfekt.
Verb ser Subjuntivo Imp. (1. Pl. - Emotion Vergangenheit);Nos dio pena que {{c1::fuéramos}} los últimos.;Es tat uns leid, dass wir die Letzten waren.;Bilde die 1. Person Plural von ser im Subjuntivo Imperfekt mit Akzent.;Nos dio pena (es tat uns leid / Indefinido) ist der emotionale Auslöser.
Verb ser Subjuntivo Imp. (2. Pl. - Hypothese);Si vosotros {{c1::fuerais}} amables, os ayudarían.;Wenn ihr freundlich wärt, würde man euch helfen.;Bilde die 2. Person Plural von ser im Subjuntivo Imperfekt. Kein Akzent!;Die Form fuerais der 2. Person Plural trägt im Gegensatz zur 1. Person Plural keinen Akzent.
Verb ser Subjuntivo Imp. (2. Pl. - Wunsch Vergangenheit);Mi deseo era que vosotros {{c1::fuerais}} felices.;Mein Wunsch war, dass ihr glücklich seid (wärete).;Bilde die 2. Person Plural von ser im Subjuntivo Imperfekt.;Der Wunsch in der Vergangenheit (mi deseo era que) steuert den Nebensatz.
Verb ser Subjuntivo Imp. (2. Pl. - Unpersönlich Verg.);Era increíble que vosotras {{c1::fuerais}} hermanas.;Es war unglaublich, dass ihr Schwestern wart.;Bilde die 2. Person Plural von ser im Subjuntivo Imperfekt für eine weibliche Gruppe.;Era increíble que drückt eine vergangene Überraschung aus.
Verb ser Subjuntivo Imp. (2. Pl. - Verbot Vergangenheit);No permití que vosotros {{c1::fuerais}} las víctimas.;Ich erlaubte nicht, dass ihr die Opfer wart.;Bilde die 2. Person Plural von ser im Subjuntivo Imperfekt.;No permití (ich erlaubte nicht / Indefinido) ist der Auslöser.
Verb ser Subjuntivo Imp. (2. Pl. - Zweifel Vergangenheit);No parecía que vosotros {{c1::fuerais}} lentos.;Es schien nicht, dass ihr langsam wart.;Bilde die 2. Person Plural von ser im Subjuntivo Imperfekt.;No parecía que drückt eine vergangene Unsicherheit aus.
Verb ser Subjuntivo Imp. (3. Pl. - Hypothese);Si ellos {{c1::fueran}} más listos, ganarían el juego.;Wenn sie klüger wären, würden sie das Spiel gewinnen.;Bilde die 3. Person Plural von ser im Subjuntivo Imperfekt.;Listo bedeutet mit ser "klug/intelligent" (mit estar bedeutet es "fertig").
Verb ser Subjuntivo Imp. (3. Pl. - Wunsch Vergangenheit);El director prefería que ellos {{c1::fueran}} los guías.;Der Direktor bevorzugte, dass sie die Führer sind.;Bilde die 3. Person Plural von ser im Subjuntivo Imperfekt.;Prefería (bevorzugte) zieht den Subjuntivo nach sich.
Verb ser Subjuntivo Imp. (3. Pl. - Unpersönlich Verg.);Era lógico que los resultados {{c1::fueran}} malos.;Es war logisch, dass die Ergebnisse schlecht waren.;Bilde die 3. Person Plural von ser im Subjuntivo Imperfekt.;Era lógico que leitet eine vergangene logische Bewertung ein.
Verb ser Subjuntivo Imp. (3. Pl. - Bedingung Vergangenheit);Necesitaba empleados que {{c1::fueran}} activos.;Ich brauchte Angestellte, die aktiv waren.;Bilde die 3. Person Plural von ser im Subjuntivo Imperfekt.;Necesitaba (ich brauchte) beschreibt eine vergangene Suche nach unbestimmten Profilen.
Verb ser Subjuntivo Imp. (3. Pl. - Negation Vergangenheit);No creía que esos cambios {{c1::fueran}} buenos.;Ich glaubte nicht, dass diese Änderungen gut waren.;Bilde die 3. Person Plural von ser im Subjuntivo Imperfekt.;No creía que (ich glaubte nicht, dass) verlangt in der Vergangenheit zwingend diese Form.

