main_topic;cloze_test;translation;hint;extra
Verb hacer Subjuntivo Imp. (3. Sg. - Wetter Vergangenheit);Era posible que {{c1::hiciera}} frío anoche.;Es war möglich, dass es gestern Abend kalt war (Kälte machte).;Bilde die unpersönliche 3. Person Singular von hacer im Subjuntivo Imperfekt.;Era posible que drückt eine vergangene Wettermöglichkeit aus.
Verb hacer Subjuntivo Imp. (3. Sg. - Zustand/Suche);Buscaba una empresa que {{c1::hiciera}} cambios.;Ich suchte ein Unternehmen, das Veränderungen vornahm (machte).;Bilde die 3. Person Singular von hacer im Subjuntivo Imperfekt.;Die vergangene Suche nach einem unbestimmten Objekt mit bestimmten Merkmalen erfordert diese Form.
Verb hacer Subjuntivo Imp. (3. Sg. - Vergleich);Él gastaba dinero como si {{c1::hiciera}} un viaje largo.;Er gab Geld aus, als ob er eine lange Reise machen würde.;Bilde die 3. Person Singular von hacer im Subjuntivo Imperfekt.;"Como si" ist der direkte Auslöser für den Subjuntivo Imperfekt.
Verb hacer Subjuntivo Imp. (1. Pl. - Hypothese);Si nosotros {{c1::hiciéramos}} una fiesta, vendrías.;Wenn wir ein Fest machen würden, würdest du kommen.;Bilde die 1. Person Plural von hacer im Subjuntivo Imperfekt. Achtung auf den Akzent!;Die 1. Person Plural (nosotros) trägt im Subjuntivo Imperfekt IMMER einen geschriebenen Akzent auf dem i (hiciéramos).
Verb hacer Subjuntivo Imp. (1. Pl. - Wunsch Vergangenheit);Ellos querían que nosotros {{c1::hiciéramos}} el plan.;Sie wollten, dass wir den Plan machen (machten).;Bilde die 1. Person Plural von hacer im Subjuntivo Imperfekt mit Akzent.;Querían (sie wollten) ist das auslösende Vergangenheitsverb.
Verb hacer Subjuntivo Imp. (1. Pl. - Unpersönlich Verg.);Era vital que nosotros {{c1::hiciéramos}} el proyecto.;Es war lebenswichtig, dass wir das Projekt machten.;Bilde die 1. Person Plural von hacer im Subjuntivo Imperfekt mit Akzent.;Era vital que verlangt im Nebensatz den Subjuntivo.
Verb hacer Subjuntivo Imp. (1. Pl. - Negation Verg.);No era verdad que nosotros {{c1::hiciéramos}} fotos.;Es war nicht wahr, dass wir Fotos machten (gemacht hätten).;Bilde die 1. Person Plural von hacer im Subjuntivo Imperfekt mit Akzent.;Verneinte Fakten in der Vergangenheit (no era verdad que) ziehen den Subjuntivo Imperfekt nach sich.
Verb hacer Subjuntivo Imp. (1. Pl. - Emotion Vergangenheit);Nos dio pena que {{c1::hiciéramos}} errores graves.;Es tat uns leid, dass wir schwere Fehler machten.;Bilde die 1. Person Plural von hacer im Subjuntivo Imperfekt mit Akzent.;Nos dio pena (es tat uns leid / Indefinido) ist der emotionale Auslöser in der Vergangenheit.
Verb hacer Subjuntivo Imp. (2. Pl. - Hypothese);Si vosotros {{c1::hicierais}} la cena, yo limpiaría.;Wenn ihr das Abendessen machen würdet, würde ich putzen.;Bilde die 2. Person Plural von hacer im Subjuntivo Imperfekt. Kein Akzent!;Die Form hicierais der 2. Person Plural hat im Gegensatz zur nosotros-Form keinen Akzent.
Verb hacer Subjuntivo Imp. (2. Pl. - Wunsch Vergangenheit);Mi deseo era que vosotros {{c1::hicierais}} el pastel.;Mein Wunsch war, dass ihr den Kuchen macht (machtete).;Bilde die 2. Person Plural von hacer im Subjuntivo Imperfekt.;Der Wunsch in der Vergangenheit (mi deseo era que) steuert das Satzgefüge.
Verb hacer Subjuntivo Imp. (2. Pl. - Unpersönlich Verg.);Era increíble que vosotros {{c1::hicierais}} tanto ruido.;Es war unglaublich, dass ihr so viel Lärm machtet.;Bilde die 2. Person Plural von hacer im Subjuntivo Imperfekt.;Ausdrücke der Überraschung (era increíble que) lösen den Subjuntivo aus.
Verb hacer Subjuntivo Imp. (2. Pl. - Verbot Vergangenheit);No permitió que vosotras {{c1::hicierais}} tarde.;Er erlaubte nicht, dass ihr zu spät kommt (spät machtet).;Bilde die 2. Person Plural von hacer für eine rein weibliche Gruppe.;No permitió (er erlaubte nicht) verbietet die Aktion und verlangt den Subjuntivo.
Verb hacer Subjuntivo Imp. (2. Pl. - Zweifel Vergangenheit);No parecía que vosotros {{c1::hicierais}} un favor.;Es schien nicht, dass ihr einen Gefallen tun würdet.;Bilde die 2. Person Plural von hacer im Subjuntivo Imperfekt.;No parecía que drückt eine Unsicherheit in der Vergangenheit aus.
Verb hacer Subjuntivo Imp. (3. Pl. - Hypothese);Si ellos {{c1::hicieran}} las maletas, saldríamos ya.;Wenn sie die Koffer packen (machen) würden, würden wir schon losgehen.;Bilde die 3. Person Plural von hacer im Subjuntivo Imperfekt.;Kombination aus Si + Subjuntivo Imperfekt und Condicional Simple (saldríamos).
Verb hacer Subjuntivo Imp. (3. Pl. - Wunsch Vergangenheit);El director prefería que ellos {{c1::hicieran}} la reunión.;Der Direktor bevorzugte, dass sie die Besprechung machten.;Bilde die 3. Person Plural von hacer im Subjuntivo Imperfekt.;Prefería (bevorzugte) zieht den Subjuntivo nach sich.
Verb hacer Subjuntivo Imp. (3. Pl. - Unpersönlich Verg.);Era lógico que las empresas {{c1::hicieran}} cambios.;Es war logisch, dass die Unternehmen Veränderungen machten.;Bilde die 3. Person Plural von hacer im Subjuntivo Imperfekt.;Era lógico que leitet eine logische Schlussfolgerung in der Vergangenheit ein.
Verb hacer Subjuntivo Imp. (3. Pl. - Zustand/Suche);Necesitaba empleados que {{c1::hicieran}} buen trabajo.;Ich brauchte Angestellte, die gute Arbeit machten.;Bilde die 3. Person Plural von hacer im Subjuntivo Imperfekt.;Suche nach unbestimmten Profilen in der Vergangenheit.
Verb hacer Subjuntivo Imp. (3. Pl. - Negation Vergangenheit);No creía que esos chicos {{c1::hicieran}} cosas malas.;Ich glaubte nicht, dass diese Jungs schlechte Dinge machen würden.;Bilde die 3. Person Plural von hacer im Subjuntivo Imperfekt.;No creía que (ich glaubte nicht, dass) erzwingt in der Vergangenheit den Subjuntivo Imperfekt.
